tweet_id,timestamp,text,img_num,rating_numerator,rating_denominator,name,stage,likes,retweets,prediction_breed,prediction_confidence,followers,expanded_urls,jpg_url,source
790581949425475584,2016-10-24 15:53:19,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary,2,11,10,Duke,None,21226,7378,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
790337589677002753,2016-10-23 23:42:19,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly,1,12,10,Maggie,None,8047,1927,Pembroke,0.658808,8744535,https://twitter.com/dog_rates/status/790337589677002753/photo/1,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
790277117346975746,2016-10-23 19:42:02,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce,1,11,10,Bruce,None,12896,3262,Labrador retriever,0.427742,8744535,https://twitter.com/dog_rates/status/790277117346975746/photo/1,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789986466051088384,2016-10-23 00:27:05,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10,1,12,10,Happy,None,9510,2383,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/789986466051088384/photo/1,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789628658055020548,2016-10-22 00:45:17,This is Eli. He can fly. 13/10 magical af,1,13,10,Eli,None,7704,1824,Chow,0.260702,8744535,https://twitter.com/dog_rates/status/789628658055020548/photo/1,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789599242079838210,2016-10-21 22:48:24,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af,2,12,10,Brownie,None,6953,1979,Chesapeake Bay retriever,0.8788219999999999,8744535,https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789530877013393408,2016-10-21 18:16:44,This is Rizzy. She smiles a lot. 12/10 contagious af,3,12,10,Rizzy,None,12064,3481,Schipperke,0.363272,8744535,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789268448748703744,2016-10-21 00:53:56,This is Stella. She's happier than I will ever be. 10/10 would trade lives with,1,10,10,Stella,None,9354,2677,Malamute,0.81286,8744535,https://twitter.com/dog_rates/status/789268448748703744/photo/1,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789137962068021249,2016-10-20 16:15:26,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet,2,12,10,Bo,None,9988,2884,Chihuahua,0.746135,8744535,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788908386943430656,2016-10-20 01:03:11,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af",1,11,10,Lucy,None,28131,12802,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/788908386943430656/photo/1,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788765914992902144,2016-10-19 15:37:03,This is Butter. She can have whatever she wants forever. 12/10 would hug softly,1,12,10,Butter,None,28104,10619,Cocker spaniel,0.500509,8744535,https://twitter.com/dog_rates/status/788765914992902144/photo/1,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788412144018661376,2016-10-18 16:11:17,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af,1,11,10,Dexter,None,15983,5419,Golden retriever,0.805238,8744535,https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788178268662984705,2016-10-18 00:41:57,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af,2,13,10,None,None,7430,2154,Samoyed,0.73548,8744535,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788150585577050112,2016-10-17 22:51:57,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats,3,13,10,Leo,None,6287,1327,Chow,0.814145,8744535,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788039637453406209,2016-10-17 15:31:05,Did... did they pick out that license plate? 12/10 for both,1,12,10,None,None,6287,1360,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787810552592695296,2016-10-17 00:20:47,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent,2,11,10,Frank,None,8874,3141,Pug,0.362835,8744535,https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787717603741622272,2016-10-16 18:11:26,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere,3,13,10,Tonks,puppo,10530,2857,German shepherd,0.992339,8744535,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787397959788929025,2016-10-15 21:01:17,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug,1,11,10,Moose,None,11159,2915,Chihuahua,0.900483,8744535,https://twitter.com/dog_rates/status/787397959788929025/photo/1,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787322443945877504,2016-10-15 16:01:13,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10,1,10,10,Lincoln,None,8000,1784,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/787322443945877504/photo/1,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786963064373534720,2016-10-14 16:13:10,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire,1,12,10,Rory,None,27308,8189,Golden retriever,0.915303,8744864,https://twitter.com/dog_rates/status/786963064373534720/photo/1,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786709082849828864,2016-10-13 23:23:56,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10",1,75,10,Logan,None,18712,6274,Pomeranian,0.467321,8744535,https://twitter.com/dog_rates/status/786709082849828864/photo/1,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786664955043049472,2016-10-13 20:28:35,"""Honestly Kathleen I just want more Ken Bone"" 12/10",1,12,10,None,None,10892,2631,Leonberg,0.512034,8744535,https://twitter.com/dog_rates/status/786664955043049472/photo/1,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786595970293370880,2016-10-13 15:54:28,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho,1,11,10,Dale,None,9674,3199,Pembroke,0.709512,8744535,https://twitter.com/dog_rates/status/786595970293370880/photo/1,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786363235746385920,2016-10-13 00:29:39,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af,1,13,10,Rizzo,doggo,11172,3606,Golden retriever,0.929266,8744535,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786233965241827333,2016-10-12 15:55:59,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution,1,11,10,Mattie,None,15664,4884,Labrador retriever,0.478193,8744535,https://twitter.com/dog_rates/status/786233965241827333/photo/1,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785927819176054784,2016-10-11 19:39:28,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop,1,12,10,Lucy,None,11672,3264,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/785927819176054784/photo/1,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785872687017132033,2016-10-11 16:00:24,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his,1,12,10,Rusty,None,6867,1867,Great Pyrenees,0.392108,8744535,https://twitter.com/dog_rates/status/785872687017132033/video/1,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785639753186217984,2016-10-11 00:34:48,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously,1,10,10,Pinot,doggo,8038,2292,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785639753186217984,2016-10-11 00:34:48,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously,1,10,10,Pinot,pupper,8038,2292,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785533386513321988,2016-10-10 17:32:08,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af,2,11,10,Dallas,None,9345,2043,Miniature pinscher,0.436023,8744535,https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785264754247995392,2016-10-09 23:44:41,This is Doc. He requested to be carried around like that. 12/10 anything for Doc,1,12,10,Doc,None,7435,1681,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/785264754247995392/photo/1,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785170936622350336,2016-10-09 17:31:53,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10,2,11,10,Hero,None,12341,4966,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
784826020293709826,2016-10-08 18:41:19,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft,1,13,10,Rusty,None,10368,3330,Chow,0.0903414,8744535,https://twitter.com/dog_rates/status/784826020293709826/photo/1,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
784517518371221505,2016-10-07 22:15:26,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day,2,11,10,Frankie,None,9198,2599,Malamute,0.757764,8744535,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
784431430411685888,2016-10-07 16:33:21,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10,1,12,10,Stormy,None,5847,1308,Miniature poodle,0.744819,8744535,https://twitter.com/dog_rates/status/784431430411685888/photo/1,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783839966405230592,2016-10-06 01:23:05,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10,1,13,10,Riley,None,30756,11057,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783821107061198850,2016-10-06 00:08:09,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af,1,12,10,Mairi,None,7531,2017,Lakeland terrier,0.26565900000000003,8744535,https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783695101801398276,2016-10-05 15:47:27,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free,3,12,10,Loomis,None,10705,3298,Chow,0.314265,8744864,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783466772167098368,2016-10-05 00:40:09,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet,1,11,10,Finn,None,8668,2306,Chihuahua,0.789,8744535,https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783391753726550016,2016-10-04 19:42:03,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well,4,13,10,Godi,None,17294,5631,Norwegian elkhound,0.87713,8744535,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783334639985389568,2016-10-04 15:55:06,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave,2,12,10,Dave,None,29855,11983,Cardigan,0.593858,8744535,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783085703974514689,2016-10-03 23:25:55,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats,1,11,10,Earl,None,8353,2255,Chesapeake Bay retriever,0.240602,8744535,https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782969140009107456,2016-10-03 15:42:44,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable,1,12,10,Cali,None,24698,7561,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782747134529531904,2016-10-03 01:00:34,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back,1,11,10,Deacon,doggo,7656,1442,Golden retriever,0.560699,8744535,https://twitter.com/dog_rates/status/782747134529531904/photo/1,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782722598790725632,2016-10-02 23:23:04,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine",1,10,10,Penny,None,17699,5516,Irish setter,0.574557,8744535,https://twitter.com/dog_rates/status/782722598790725632/photo/1,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782598640137187329,2016-10-02 15:10:30,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10,1,11,10,Timmy,None,7984,1920,Malamute,0.8408709999999999,8744535,https://twitter.com/dog_rates/status/782598640137187329/photo/1,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782305867769217024,2016-10-01 19:47:08,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes,1,12,10,Sampson,doggo,17059,5716,Briard,0.5044270000000001,8744535,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781955203444699136,2016-09-30 20:33:43,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately,1,11,10,Chipson,None,11392,3454,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/781955203444699136/photo/1,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781661882474196992,2016-09-30 01:08:10,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road,1,5,10,None,None,10687,2785,Pembroke,0.438087,8744535,https://twitter.com/dog_rates/status/781661882474196992/photo/1,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781524693396357120,2016-09-29 16:03:01,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10,1,12,10,None,None,21219,5691,Undefined,Undefined,8744864,https://twitter.com/dog_rates/status/781524693396357120/photo/1,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781251288990355457,2016-09-28 21:56:36,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well,2,11,10,Oakley,None,8617,2125,Mexican hairless,0.8877709999999999,8744535,https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781163403222056960,2016-09-28 16:07:23,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution",1,10,10,None,None,10026,2798,Shetland sheepdog,0.973841,8744535,https://twitter.com/dog_rates/status/781163403222056960/photo/1,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780931614150983680,2016-09-28 00:46:20,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend,1,13,10,None,puppo,22136,7484,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/780931614150983680/photo/1,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780858289093574656,2016-09-27 19:54:58,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first",1,10,10,Dash,None,7350,2051,Chesapeake Bay retriever,0.488555,8744535,https://twitter.com/dog_rates/status/780858289093574656/photo/1,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780800785462489090,2016-09-27 16:06:28,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet,2,11,10,Koda,None,5616,1328,Siberian husky,0.951963,8744535,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780601303617732608,2016-09-27 02:53:48,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,1,12,10,Hercules,None,12383,3421,Saint Bernard,0.995143,8744535,https://twitter.com/dog_rates/status/780601303617732608/photo/1,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780543529827336192,2016-09-26 23:04:13,Here's a perturbed super floof. 12/10 would snug so damn well,1,12,10,None,None,6456,1777,Golden retriever,0.628312,8744535,https://twitter.com/dog_rates/status/780543529827336192/photo/1,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780459368902959104,2016-09-26 17:29:48,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af",1,11,10,Bear,None,5417,1103,Great Dane,0.382491,8744535,https://twitter.com/dog_rates/status/780459368902959104/photo/1,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780192070812196864,2016-09-25 23:47:39,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10,1,11,10,None,None,8906,2295,Vizsla,0.144012,8744535,https://twitter.com/dog_rates/status/780192070812196864/photo/1,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
779834332596887552,2016-09-25 00:06:08,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af,1,11,10,Scout,None,19360,7221,Golden retriever,0.99383,8744535,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
779377524342161408,2016-09-23 17:50:56,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket,1,12,10,None,pupper,9012,3174,Undefined,Undefined,8744535,https://twitter.com/dog_rates/status/779377524342161408/video/1,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
779056095788752897,2016-09-22 20:33:42,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare,1,13,10,None,None,15108,4627,Chihuahua,0.721188,8744535,https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778990705243029504,2016-09-22 16:13:51,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af,2,11,10,Jay,None,20430,7376,Cocker spaniel,0.7153510000000001,8744535,https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778748913645780993,2016-09-22 00:13:04,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly",1,11,10,Mya,None,7048,1340,Staffordshire bullterrier,0.351434,8744535,https://twitter.com/dog_rates/status/778748913645780993/photo/1,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778650543019483137,2016-09-21 17:42:10,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10",1,10,10,Strider,None,5898,1545,German shepherd,0.515699,8744535,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778624900596654080,2016-09-21 16:00:17,This is Penny. She's a sailor pup. 11/10 would take to the open seas with,2,11,10,Penny,None,4733,1031,Airedale,0.786089,8744535,https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778408200802557953,2016-09-21 01:39:11,RIP Loki. Thank you for the good times. You will be missed by many. 14/10,3,14,10,None,None,13920,4440,Pembroke,0.8483620000000001,8744535,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778383385161035776,2016-09-21 00:00:35,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet,1,13,10,Nala,None,5967,1126,Collie,0.345266,8744536,https://twitter.com/dog_rates/status/778383385161035776/photo/1,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778286810187399168,2016-09-20 17:36:50,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort,1,11,10,Stanley,None,10625,3368,Boston bull,0.32207,8744536,https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
